name,diameter,center_lon,center_lat,type,code
Nefed'ev,52.935500000000000,135.772307795085000,-81.071889825923700,"Crater, craters",AA
Svedberg,15.339700000000000,65.150489784775700,-81.680605354743300,"Crater, craters",AA
von Baeyer,13.456700000000000,61.873836083915900,-81.801336980188300,"Crater, craters",AA
Suess L,4.340250000000000,309.440485829214000,6.076812452894810,Satellite Feature,SF
Larmor,99.487100000000000,180.327876231314000,31.846310159338900,"Crater, craters",AA
Leeuwenhoek,124.995000000000000,181.128996648442000,-29.283392590537800,"Crater, craters",AA
Sinas K,3.411010000000000,33.078010198567000,6.812062955893270,Satellite Feature,SF
Sirsalis A,48.455100000000000,298.597391394902000,-12.665706943839900,Satellite Feature,SF
Sirsalis F,13.160600000000000,299.851358043037000,-13.555381753936800,Satellite Feature,SF
Sirsalis B,14.851500000000000,296.231875598132000,-11.107196673432900,Satellite Feature,SF
Sirsalis C,22.424000000000000,296.003626333029000,-10.350702825628300,Satellite Feature,SF
Sirsalis D,34.859900000000000,301.298831524420000,-9.982571742399470,Satellite Feature,SF
Sirsalis E,70.294800000000000,303.297020116275000,-8.161486025595950,Satellite Feature,SF
Sirsalis G,24.239500000000000,298.289182030193000,-13.853138062441900,Satellite Feature,SF
Sirsalis H,25.494400000000000,297.495500308830000,-14.017765181119400,Satellite Feature,SF
Sirsalis J,11.856600000000000,300.306594071072000,-13.419951842562500,Satellite Feature,SF
Sirsalis K,7.044370000000000,302.532437360466000,-10.386837295256600,Satellite Feature,SF
Street L,7.834020000000000,346.394706155703000,-50.744325582737400,Satellite Feature,SF
Sirsalis Z,90.323700000000000,297.959909347061000,-10.366082829840300,Satellite Feature,SF
Street N,4.996450000000000,349.661998337662000,-48.290754419652500,Satellite Feature,SF
Sisakyan C,17.515100000000000,111.050882944398000,41.979817301940500,Satellite Feature,SF
Sklodowska D,17.451900000000000,99.403158112880900,-13.852747940188400,Satellite Feature,SF
Street P,5.579960000000000,348.015990807780000,-45.627804694985600,Satellite Feature,SF
Sisakyan D,48.095200000000000,111.172655160797000,41.887494026384800,Satellite Feature,SF
Sisakyan E,14.928900000000000,110.944001291490000,41.218739249176900,Satellite Feature,SF
Sklodowska A,45.488200000000000,96.806698793675700,-14.767428017110200,Satellite Feature,SF
Zernike T,16.998600000000000,167.220938658711000,18.469372843317900,Satellite Feature,SF
Sklodowska J,14.722200000000000,97.960782100442700,-19.447137396670700,Satellite Feature,SF
Sklodowska R,17.840600000000000,92.547644582846100,-18.997789050184000,Satellite Feature,SF
Struve D,10.061500000000000,286.242055584651000,25.342150397538400,Satellite Feature,SF
Sklodowska Y,16.971700000000000,95.729564552200700,-13.336607193227600,Satellite Feature,SF
Slipher S,26.769900000000000,158.707532169289000,48.979670822871700,Satellite Feature,SF
Struve F,8.257690000000000,286.287692667510000,22.484043545325700,Satellite Feature,SF
Smoluchowski F,33.790700000000000,269.184824455941000,59.973868315118200,Satellite Feature,SF
Smoluchowski H,39.840700000000000,267.160745931506000,59.248322348823300,Satellite Feature,SF
Snellius A,34.514500000000000,53.675212310112900,-27.428797309070800,Satellite Feature,SF
Snellius B,25.254500000000000,53.208634895955100,-30.161664520893800,Satellite Feature,SF
Street J,6.105040000000000,346.301191303847000,-48.744176984392700,Satellite Feature,SF
Struve K,6.492340000000000,286.929551009940000,23.461203281414800,Satellite Feature,SF
Zernike W,30.830400000000000,167.080902331623000,19.657132558758400,Satellite Feature,SF
Zernike Z,26.333300000000000,168.208418480324000,21.223921403310100,Satellite Feature,SF
Snellius C,8.653450000000000,51.405755534865500,-29.015722047647500,Satellite Feature,SF
Snellius D,8.131890000000000,51.459072585306500,-28.712812064301900,Satellite Feature,SF
Snellius E,11.864100000000000,51.496053746903400,-28.047558444899000,Satellite Feature,SF
Snellius X,9.107060000000000,54.953325063198400,-27.412648934983400,Satellite Feature,SF
Snellius Y,11.098300000000000,52.212603218669600,-25.735573906371000,Satellite Feature,SF
Sniadecki F,15.424300000000000,192.626599106893000,-22.023991342935900,Satellite Feature,SF
Sömmering A,2.724330000000000,348.907473163002000,1.104766168794490,Satellite Feature,SF
Suess F,6.850370000000000,315.281691960845000,1.157510574579410,Satellite Feature,SF
Sömmering R,16.560100000000000,350.125603248002000,1.876061690389140,Satellite Feature,SF
Sosigenes A,11.286000000000000,18.468340852576000,7.760286697877550,Satellite Feature,SF
Vendelinus E,19.455900000000000,61.022902220862000,-18.081152220781400,Satellite Feature,SF
Sosigenes B,3.741510000000000,17.213756905175700,8.334177661394850,Satellite Feature,SF
South A,6.282470000000000,309.589501460497000,57.276291381778500,Satellite Feature,SF
South K,4.417890000000000,309.814766119378000,59.165576234422000,Satellite Feature,SF
Sulpicius Gallus G,5.395740000000000,6.307618690407040,19.795664987096500,Satellite Feature,SF
South B,14.001500000000000,314.946982060364000,57.543970298506700,Satellite Feature,SF
South C,7.704690000000000,310.433089132498000,55.806918265075800,Satellite Feature,SF
Vendelinus D,10.024900000000000,58.239006960821900,-19.048705310043700,Satellite Feature,SF
Spallanzani F,21.986700000000000,28.033757540489400,-45.672165818380800,Satellite Feature,SF
Spallanzani G,15.039800000000000,28.534270034518200,-45.424684792982700,Satellite Feature,SF
Montes Cordillera,963.501000000000000,265.069034585055000,-19.435802959713700,"Mons, montes",MO
Albert,0.100000000000000,325.001815795910000,38.298683166504000,"Crater, craters",AA
Borya,0.400000000000000,324.999618530270000,38.299369812012000,"Crater, craters",AA
Igor,0.100000000000000,325.001266479490000,38.299369812012000,"Crater, craters",AA
Gena,0.200000000000000,325.000579833980000,38.300743103028000,"Crater, craters",AA
Kolya,0.100000000000000,325.000305175770000,38.300743103028000,"Crater, craters",AA
Kostya,0.200000000000000,325.000442504880000,38.299369812011000,"Crater, craters",AA
Leonid,0.100000000000000,324.999755859380000,38.300056457520000,"Crater, craters",AA
Nikolya,0.100000000000000,324.999755859380000,38.300056457519000,"Crater, craters",AA
Slava,0.100000000000000,325.000442504890000,38.299369812012000,"Crater, craters",AA
Spencer Jones K,27.578400000000000,167.301342389305000,10.353223460413000,Satellite Feature,SF
Spencer Jones Q,15.100400000000000,164.790914934217000,11.725974605537300,Satellite Feature,SF
Steno T,37.881500000000000,159.666072833176000,32.516313864872300,Satellite Feature,SF
Valera,0.100000000000000,325.001129150390000,38.300056457520000,"Crater, craters",AA
Spencer Jones W,53.446300000000000,163.533573605954000,14.942602958025200,Satellite Feature,SF
Steno U,29.979700000000000,158.231331098698000,32.974077285043800,Satellite Feature,SF
Vasya,0.100000000000000,324.999755859370000,38.300056457520000,"Crater, craters",AA
Aepinus,16.744700000000000,250.313052641107000,87.958199296998800,"Crater, craters",AA
Bosch,19.582700000000000,133.542941962405000,86.817515586083200,"Crater, craters",AA
Vitya,0.200000000000000,325.000442504880000,38.300056457520000,"Crater, craters",AA
Erlanger,10.937400000000000,28.616612110359700,86.988312966110000,"Crater, craters",AA
Fibiger,21.096600000000000,37.133048900437700,86.139628281790200,"Crater, craters",AA
Sulpicius Gallus H,3.416040000000000,5.741179383560210,20.550003580976200,Satellite Feature,SF
Gore,9.410090000000000,297.688836654674000,86.176091233857700,"Crater, craters",AA
Grignard,12.951000000000000,284.166005144000000,84.535205040000100,"Crater, craters",AA
Turner M,3.094340000000000,348.176234669739000,-4.230843946983720,Satellite Feature,SF
Haber,56.786600000000000,265.372445338192000,83.399717559162600,"Crater, craters",AA
Hevesy,49.985100000000000,149.154393315137000,83.085033770918000,"Crater, craters",AA
Turner N,3.287070000000000,347.937312611764000,-2.883782633906380,Satellite Feature,SF
Haskin,66.566500000000000,133.158855591134000,81.511415910320100,"Crater, craters",AA
Stetson E,36.583500000000000,242.689111051533000,-39.622668385940200,Satellite Feature,SF
Stetson G,20.475500000000000,242.494374431139000,-40.022708574144800,Satellite Feature,SF
Spitzbergen A,6.133890000000000,352.904751220743000,32.712602518598000,Satellite Feature,SF
Spitzbergen C,6.265060000000000,351.186049828085000,32.882906059165100,Satellite Feature,SF
Spitzbergen D,3.177820000000000,351.235017031570000,33.301627315858400,Satellite Feature,SF
Spörer A,4.476480000000000,357.928867623096000,-3.438484903107500,Satellite Feature,SF
St. John W,20.936400000000000,147.044380523061000,12.239493374656200,Satellite Feature,SF
St. John X,31.239300000000000,147.342090716494000,13.762831762657700,Satellite Feature,SF
Stein M,27.522100000000000,178.844153106331000,3.826766893361250,Satellite Feature,SF
St. John Y,22.888100000000000,148.992788582596000,13.539758620634800,Satellite Feature,SF
Stadius A,4.271210000000000,345.155627916102000,10.443372694868400,Satellite Feature,SF
Stadius B,5.603540000000000,346.375873685045000,11.842647007235900,Satellite Feature,SF
Vendelinus F,32.017200000000000,64.923822509845500,-18.489151588216900,Satellite Feature,SF
Xenophanes C,9.848340000000000,281.045534057335000,59.577324361244400,Satellite Feature,SF
Stadius F,4.343850000000000,344.326950112145000,13.019050101684500,Satellite Feature,SF
Vendelinus L,17.292300000000000,61.787228420624700,-17.562606067231600,Satellite Feature,SF
Vendelinus H,7.976340000000000,61.503096186178200,-15.299480462576100,Satellite Feature,SF
Vendelinus K,8.922140000000000,62.438436587849100,-13.822784170021200,Satellite Feature,SF
Stadius G,4.224350000000000,345.225605744672000,11.236922014553400,Satellite Feature,SF
Vendelinus P,16.451200000000000,66.331229747775800,-17.555054782319700,Satellite Feature,SF
Zupus Z,3.520810000000000,309.656643236444000,-18.238592911544900,Satellite Feature,SF
Zwicky N,29.548800000000000,167.567158279642000,-15.918229546454700,Satellite Feature,SF
Stadius E,4.172610000000000,344.372944995339000,12.608952689042300,Satellite Feature,SF
Stadius H,3.365490000000000,346.022841034557000,11.617996148511200,Satellite Feature,SF
Kocher,24.031400000000000,225.975611472130000,-84.467069673140700,"Crater, craters",AA
Kuhn,16.614500000000000,207.522086216318000,-84.482008024691900,"Crater, craters",AA
Houssay,31.412500000000000,98.522599407372800,83.114752266583700,"Crater, craters",AA
Ibn Bajja,11.976900000000000,284.963891184969000,-86.296410433094400,"Crater, craters",AA
Laveran,12.515500000000000,200.215885368462000,-81.798885730533300,"Crater, craters",AA
Stadius J,4.833740000000000,343.903588817596000,13.820175843943900,Satellite Feature,SF
Stadius K,4.040660000000000,346.343347254511000,9.670474093693140,Satellite Feature,SF
Stadius M,6.180810000000000,343.429468176358000,14.729026546071400,Satellite Feature,SF
Stadius N,4.503380000000000,344.347927380112000,9.402827780926910,Satellite Feature,SF
Stadius P,5.661900000000000,344.769908052092000,11.746069928364100,Satellite Feature,SF
Stadius R,5.208400000000000,344.744582363010000,12.250761970408500,Satellite Feature,SF
Stein C,25.787600000000000,181.183578835243000,8.755737744220790,Satellite Feature,SF
Vieta E,9.813650000000000,301.748238475478000,-26.951477385817300,Satellite Feature,SF
Vieta F,6.188140000000000,302.134213260043000,-26.788513134782900,Satellite Feature,SF
Vieta G,6.315680000000000,302.881994515943000,-29.369341460981700,Satellite Feature,SF
Vieta H,5.087800000000000,303.613455864198000,-29.103996280971200,Satellite Feature,SF
Vieta J,5.473600000000000,303.941645581950000,-28.894989774380700,Satellite Feature,SF
Watt R,11.655100000000000,47.422308617845400,-51.059743330351000,Satellite Feature,SF
Stadius Q,2.841140000000000,345.193495295205000,11.477643469538900,Satellite Feature,SF
Stadius S,4.333940000000000,344.421787485637000,12.897744067852700,Satellite Feature,SF
Stadius T,5.836210000000000,344.246486208044000,13.177898621570700,Satellite Feature,SF
Stadius U,4.917140000000000,343.553987698618000,13.968692493683600,Satellite Feature,SF
Ukert J,2.861250000000000,359.385695629000000,11.034916658173700,Satellite Feature,SF
Stadius W,4.301280000000000,343.521143853896000,14.118098497817500,Satellite Feature,SF
Stark R,19.124000000000000,133.213175190491000,-26.368881187695000,Satellite Feature,SF
Stein N,15.030100000000000,178.440528485383000,2.125423429091210,Satellite Feature,SF
Stark V,24.946200000000000,133.284661919415000,-25.065160883351800,Satellite Feature,SF
Stark Y,31.441800000000000,133.999058565252000,-24.327116010017900,Satellite Feature,SF
Stebbins C,46.919300000000000,225.987140339933000,67.357492597703500,Satellite Feature,SF
Ukert K,3.207310000000000,3.764811364672790,6.466502791606970,Satellite Feature,SF
Steinheil E,14.126600000000000,47.486212708525000,-44.878477515571900,Satellite Feature,SF
Stebbins U,44.347800000000000,211.887665791517000,64.914575504016100,Satellite Feature,SF
Stefan L,25.704700000000000,251.890574673110000,44.384503127476800,Satellite Feature,SF
Steinheil F,21.262100000000000,48.303602625414100,-45.343282245264400,Satellite Feature,SF
Steinheil G,18.584600000000000,49.985688157413900,-45.698759460355300,Satellite Feature,SF
Steinheil H,19.167200000000000,46.967887355530100,-45.768121270824400,Satellite Feature,SF
Steinheil K,4.315570000000000,51.971787161569600,-48.632876358665800,Satellite Feature,SF
Steinheil X,17.187000000000000,45.762105417849200,-47.595477233286900,Satellite Feature,SF
Steinheil Y,15.590800000000000,45.058827604617600,-47.353443944337100,Satellite Feature,SF
Steinheil Z,21.357600000000000,45.339289610859100,-46.414507112856500,Satellite Feature,SF
Steno N,20.275600000000000,161.522816081980000,31.127852265642200,Satellite Feature,SF
Steno Q,33.307400000000000,157.727538934663000,29.062624062751300,Satellite Feature,SF
Stevinus B,20.439100000000000,52.550945520769700,-31.120115755780200,Satellite Feature,SF
Stevinus C,19.249500000000000,52.711488670401000,-33.457300698310400,Satellite Feature,SF
Stevinus D,21.689500000000000,50.735064369131000,-34.760629501881300,Satellite Feature,SF
Stevinus E,15.740600000000000,52.362755122872300,-35.293281975452200,Satellite Feature,SF
Stevinus F,9.494000000000000,52.615834478775800,-30.611381696387700,Satellite Feature,SF
Stratton F,20.314400000000000,166.995059177349000,-5.476194998873720,Satellite Feature,SF
Subbotin R,17.006100000000000,134.158910580086000,-31.343523447682100,Satellite Feature,SF
Stoletov C,34.381300000000000,206.275308163847000,46.035462295042200,Satellite Feature,SF
Stevinus G,11.243900000000000,50.371929424332800,-33.770728937496600,Satellite Feature,SF
Suess H,3.770840000000000,314.246118482503000,3.960428766070750,Satellite Feature,SF
Stevinus H,15.625900000000000,50.615584977803200,-33.192253239201400,Satellite Feature,SF
Stöfler P,40.150600000000000,7.333834644604790,-43.378160849541800,Satellite Feature,SF
Stevinus J,13.174700000000000,52.357524767593000,-36.083032564294500,Satellite Feature,SF
Watt S,5.702800000000000,47.863105344282000,-52.293207148892500,Satellite Feature,SF
Nassau F,115.369000000000000,180.905375913397000,-25.334920390892300,Satellite Feature,SF
Roberts P,31.920600000000000,178.804340856764000,66.688499283365600,Satellite Feature,SF
Stevinus L,14.828200000000000,55.993926367036900,-33.784081350210200,Satellite Feature,SF
